Valimissündmus,Jaoskonna number,KOV või linnaosa,Valimisringkond,Jaoskonnas saavad hääletada ka teise ringkonda kuuluvad valijad,Jaoskond korraldab kodus hääletamist,Ära näita jaoskonda kaardirakendusel,Jaoskonna telefoninumber,E-posti aadress,Valimiskasti koju tellimise telefoninumber,Asukoha nimetus,address,Ligipääsetavus on olemas,Info ligipääsetavuse kohta,Valimispäev või eelhääletamine,Kellaajad,Valimispäev või eelhääletamise päev,Latitude,Longitude,opening_hours,accessibility_info,image,location_info,id,email,phone,ballot_box_ordering_nr,polling_station_nr,voting_above_district,voting_above_district_end_date,auxiliary_storage_labeling_positionx,auxiliary_storage_labeling_positiony
RK_2023,3,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887149,info@narva.ee,3723599019.0,Narva 6. Kool,"P. Kerese tn 22, Narva linn, Ida-Viru maakond",True,Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.3741737640321,28.1794652330824,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,679-1402.jpg,Narva 6. Kool,1402,info@narva.ee,37258887149,3723599019.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,4,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887150,info@narva.ee,3723599019.0,Geneva Kontserdimaja,"Võidu prospekt 2, Narva linn, Ida-Viru maakond",True,Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.3796799282743,28.1760138112675,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,680-1404.jpg,Geneva Kontserdimaja,1404,info@narva.ee,37258887150,3723599019.0,4,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,4,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887150,info@narva.ee,3723599019.0,Geneva Kontserdimaja,"Võidu prospekt 2, Narva linn, Ida-Viru maakond",True,Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.3796799282743,28.1760138112675,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,680-1404.jpg,Geneva Kontserdimaja,1404,info@narva.ee,37258887150,3723599019.0,4,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,5,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887151,info@narva.ee,3723599019.0,Kultuurimaja Rugodiv,"A. Puškini tn 8, Narva linn, Ida-Viru maakond",True,Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.3729601174728,28.1980507208769,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,681-1406.jpg,Kultuurimaja Rugodiv,1406,info@narva.ee,37258887151,3723599019.0,5,True,2023/03/03,,
RK_2023,5,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887151,info@narva.ee,3723599019.0,Kultuurimaja Rugodiv,"A. Puškini tn 8, Narva linn, Ida-Viru maakond",True,Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.3729601174728,28.1980507208769,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,681-1406.jpg,Kultuurimaja Rugodiv,1406,info@narva.ee,37258887151,3723599019.0,5,True,2023/03/03,,
RK_2023,6,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887152,info@narva.ee,3723599019.0,Narva Pähklimäe Gümnaasium,"Pähklimäe tn 3, Narva linn, Ida-Viru maakond",True,Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.3846952425299,28.1704563606875,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,682-1408.jpg,Narva Pähklimäe Gümnaasium,1408,info@narva.ee,37258887152,3723599019.0,6,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,6,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887152,info@narva.ee,3723599019.0,Narva Pähklimäe Gümnaasium,"Pähklimäe tn 3, Narva linn, Ida-Viru maakond",True,Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.3846952425299,28.1704563606875,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,682-1408.jpg,Narva Pähklimäe Gümnaasium,1408,info@narva.ee,37258887152,3723599019.0,6,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,7,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887153,info@narva.ee,3723599019.0,Narva Spordikeskus,"Rakvere tn 22d, Narva linn, Ida-Viru maakond",True,Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.3850617705046,28.1928379034445,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,683-1410.jpg,Narva Spordikeskus,1410,info@narva.ee,37258887153,3723599019.0,7,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,7,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887153,info@narva.ee,3723599019.0,Narva Spordikeskus,"Rakvere tn 22d, Narva linn, Ida-Viru maakond",True,Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.3850617705046,28.1928379034445,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,683-1410.jpg,Narva Spordikeskus,1410,info@narva.ee,37258887153,3723599019.0,7,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,8,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887154,info@narva.ee,3723599019.0,Narva Paemurru Spordikooli lauatennisehall,"Fama tn 2, Narva linn, Ida-Viru maakond",True,Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.3796372308061,28.1897752149364,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,684-1412.jpg,Narva Paemurru Spordikooli lauatennisehall,1412,info@narva.ee,37258887154,3723599019.0,8,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,8,Narva linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887154,info@narva.ee,3723599019.0,Narva Paemurru Spordikooli lauatennisehall,"Fama tn 2, Narva linn, Ida-Viru maakond",True,Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.3796372308061,28.1897752149364,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,684-1412.jpg,Narva Paemurru Spordikooli lauatennisehall,1412,info@narva.ee,37258887154,3723599019.0,8,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,1,Narva-Jõesuu linn,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887155,sirje.neeme@narva-joesuu.ee,37258887155.0,Narva-Jõesuu Noortekeskus,"Kesk tn 3, Narva-Jõesuu linn, Narva-Jõesuu linn, Ida-Viru maakond",True,Ligipääs olemas.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.459856,28.041597,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs olemas.,716-1487.jpg,Narva-Jõesuu Noortekeskus,1487,sirje.neeme@narva-joesuu.ee,37258887155,37258887155.0,1,True,2023/03/03,,
RK_2023,1,Narva-Jõesuu linn,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887155,sirje.neeme@narva-joesuu.ee,37258887155.0,Narva-Jõesuu Noortekeskus,"Kesk tn 3, Narva-Jõesuu linn, Narva-Jõesuu linn, Ida-Viru maakond",True,Ligipääs on olemas.,E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.459856,28.041597,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs olemas.,716-1487.jpg,Narva-Jõesuu Noortekeskus,1487,sirje.neeme@narva-joesuu.ee,37258887155,37258887155.0,1,True,2023/03/03,,
RK_2023,2,Narva-Jõesuu linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887156,angelinaspost@gmail.com,37258887156.0,Endine Vaivara vallamaja,"Pargi tn 2, Sinimäe alevik, Narva-Jõesuu linn, Ida-Viru maakond",True,Ligipääs on olemas.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.373973,27.875293,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs on olemas.,717-1489.jpg,Endine Vaivara vallamaja,1489,angelinaspost@gmail.com,37258887156,37258887156.0,2,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,2,Narva-Jõesuu linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887156,angelinaspost@gmail.com,37258887156.0,Endine Vaivara vallamaja.,"Pargi tn 2, Sinimäe alevik, Narva-Jõesuu linn, Ida-Viru maakond",True,Ligipääs olemas.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.373973,27.875293,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs on olemas.,717-1489.jpg,Endine Vaivara vallamaja,1489,angelinaspost@gmail.com,37258887156,37258887156.0,2,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,3,Narva-Jõesuu linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887157,olginark@vaivara.ee,37258887157.0,Olgina Rahvamaja,"Narva mnt 12, Olgina alevik, Narva-Jõesuu linn, Ida-Viru maakond",True,Ligipääs on olemas.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.393903,28.131799,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs on olemas.,,Olgina Rahvamaja,1492,olginark@vaivara.ee,37258887157,37258887157.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,3,Narva-Jõesuu linn,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887157,olginark@vaivara.ee,37258887157.0,Olgina Rahvamaja,"Narva mnt 12, Olgina alevik, Narva-Jõesuu linn, Ida-Viru maakond",True,Ligipääs on olemas.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.393903,28.131799,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs on olemas.,,Olgina Rahvamaja,1492,olginark@vaivara.ee,37258887157,37258887157.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,1,Sillamäe linn,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887158,info@sillamaekultuur.ee,37258887158.0,Sillamäe Kultuurikeskus,"Kesk tn 24, Sillamäe linn, Ida-Viru maakond",True,"Jaoskond asub esimesel korrusel, hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.396033,27.763484,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Jaoskond asub esimesel korrusel, hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus.",,Sillamäe Kultuurikeskus ,1984,info@sillamaekultuur.ee,37258887158,37258887158.0,1,True,2023/03/03,,
RK_2023,1,Sillamäe linn,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887158,info@sillamaekultuur.ee,37258887158.0,Sillamäe Kultuurikeskus,"Kesk tn 24, Sillamäe linn, Ida-Viru maakond",True,"Jaoskond asub esimesel korrusel, hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.396033,27.763484,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Jaoskond asub esimesel korrusel, hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus.",,Sillamäe Kultuurikeskus ,1984,info@sillamaekultuur.ee,37258887158,37258887158.0,1,True,2023/03/03,,
RK_2023,1,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887159,lenne63@hot.ee,37258887159.0,Toila seltsimaja,"Pikk tn 41, Toila alevik, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatud kõikidele valijatele,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.42169,27.506666,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,646-1334.jpg,Toila seltsimaja,1334,lenne63@hot.ee,37258887159,37258887159.0,1,True,2023/03/03,,
RK_2023,1,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,True,True,False,37258887159,lenne63@hot.ee,37258887159.0,Toila seltsimaja,"Pikk tn 41, Toila alevik, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatud kõikidele valijatele,E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.42169,27.506666,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,646-1334.jpg,Toila seltsimaja,1334,lenne63@hot.ee,37258887159,37258887159.0,1,True,2023/03/03,,
RK_2023,2,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887160,signe.myyr@toila.ee,37258887160.0,Voka raamatukogu,"Narva mnt 2, Voka alevik, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatakse kõikidele valijatele,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.403537,27.581826,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatakse kõikidele valijatele,647-1336.jpg,Voka raamatukogu,1336,signe.myyr@toila.ee,37258887160,37258887160.0,2,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,2,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887160,signe.myyr@toila.ee,37258887160.0,Voka raamatukogu,"Narva mnt 2, Voka alevik, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatakse kõikidele valijatele,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.403537,27.581826,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatakse kõikidele valijatele,647-1336.jpg,Voka raamatukogu,1336,signe.myyr@toila.ee,37258887160,37258887160.0,2,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,3,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887161,hannes.lumiste@toila.ee,37258887161.0,Järve noortekeskus,"Järve küla 10, Järve küla, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatud kõikidele valijatele,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.408619,27.301941,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,648-1339.jpg,Järve noortekeskus,1339,hannes.lumiste@toila.ee,37258887161,37258887161.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,3,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887161,hannes.lumiste@toila.ee,37258887161.0,Järve noortekeskus,"Järve küla 10, Järve küla, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatud kõikidele valijatele,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.408619,27.301941,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,648-1339.jpg,Järve noortekeskus,1339,hannes.lumiste@toila.ee,37258887161,37258887161.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,4,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887162,ylle.aul@gmail.com,37258887162.0,Kohtla-Nõmme Kool,"Kooli tn 6, Kohtla-Nõmme alev, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatud kõikidele valijatele,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.354611,27.193082,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,649-1340.jpg,Kohtla-Nõmme Kool,1340,ylle.aul@gmail.com,37258887162,37258887162.0,4,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,4,Toila vald,Valimisringkond nr 7 – Ida-Virumaa,False,True,False,37258887162,ylle.aul@gmail.com,37258887162.0,Kohtla-Nõmme Kool,"Kooli tn 6, Kohtla-Nõmme alev, Toila vald, Ida-Viru maakond",True,Ligipääsetavus tagatud kõikidele valijatele,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.354611,27.193082,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,649-1340.jpg,Kohtla-Nõmme Kool,1340,ylle.aul@gmail.com,37258887162,37258887162.0,4,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,1,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,True,True,False,37258887179,kaja.reinberg@jarva.ee,37253040980.0,Järva-Jaani teeninduskeskus,"Pikk tn 56, Järva-Jaani alev, Järva vald, Järva maakond",True,Hääletamisruumi pääseb ratastooliga ja lapsevankriga.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.037925,25.87905,"{ ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Hääletamisruumi pääseb ratastooliga ja lapsevankriga.,651-1344.jpg,Järva-Jaani teeninduskeskus,1344,kaja.reinberg@jarva.ee,37258887179,37253040980.0,1,True,2023/03/03,,
RK_2023,1,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,True,True,False,37258887179,kaja.reinberg@jarva.ee,37253040980.0,Järva-Jaani teeninduskeskus,"Pikk tn 56, Järva-Jaani alev, Järva vald, Järva maakond",True,Hääletamisruumi pääseb ratastooliga ja lapsevankriga.,E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.037925,25.87905,"{ ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Hääletamisruumi pääseb ratastooliga ja lapsevankriga.,651-1344.jpg,Järva-Jaani teeninduskeskus,1344,kaja.reinberg@jarva.ee,37258887179,37253040980.0,1,True,2023/03/03,,
RK_2023,1,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,True,True,False,37258887179,kaja.reinberg@jarva.ee,37253040980.0,Peetri Kooli hoone,"Kesktee 11, Peetri alevik, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,E,12:00 - 20:00,2023-03-04 - 2023-03-04,58.9441972995423,25.8352314820159,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,651-1346.jpg,Peetri Kooli hoone,1346,kaja.reinberg@jarva.ee,37258887179,37253040980.0,1,True,2023/03/03,,
RK_2023,2,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887180,tea.loodis@jarva.ee,37253040980.0,Albu rahvamaja,"Ojaküla tee 1, Albu küla, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,E,12:00 - 20:00,2023-03-04 - 2023-03-04,59.152192,25.659372,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1349.jpg,Albu rahvamaja,1349,tea.loodis@jarva.ee,37258887180,37253040980.0,2,False,2023/03/03,,
RK_2023,2,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887180,tea.loodis@jarva.ee,37253040980.0,Ambla kultuurimaja,"Pikk tn 15, Ambla alevik, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,E,12:00 - 20:00,2023-03-03 - 2023-03-03,59.19282,25.83771,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1348.jpg,Ambla kultuurimaja,1348,tea.loodis@jarva.ee,37258887180,37253040980.0,2,False,2023/03/03,,
RK_2023,2,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887180,tea.loodis@jarva.ee,37253040980.0,Aravete raamatukogu,"Piibe mnt 21/2, Aravete alevik, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.142647,25.754811,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1347.jpg,Aravete raamatukogu,1347,tea.loodis@jarva.ee,37258887180,37253040980.0,2,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,2,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887180,tea.loodis@jarva.ee,37253040980.0,Aravete raamatukogu,"Piibe mnt 21/2, Aravete alevik, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.142647,25.754811,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1347.jpg,Aravete raamatukogu,1347,tea.loodis@jarva.ee,37258887180,37253040980.0,2,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,3,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887181,elle.saks@jarva.ee,37253040980.0,Koeru teeninduskeskus,"Paide tee 5, Koeru alevik, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,58.9623302618077,26.0249036544397,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga,653-1352.jpg,Koeru teeninduskeskus,1352,elle.saks@jarva.ee,37258887181,37253040980.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,3,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887181,elle.saks@jarva.ee,37253040980.0,Koeru teeninduskeskus,"Paide tee 5, Koeru alevik, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga,E,12:00 - 20:00,2023-03-03 - 2023-03-04,58.9623302618077,26.0249036544397,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga,653-1352.jpg,Koeru teeninduskeskus,1352,elle.saks@jarva.ee,37258887181,37253040980.0,3,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,4,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887182,anne.uus@jarva.ee,37253040980.0,Koigi  teeninduskeskus,"Mõisavahe tee 9, Koigi küla, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,58.8340358372878,25.7502859769767,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,654-1355.jpg,Koigi teeninduskeskus,1355,anne.uus@jarva.ee,37258887182,37253040980.0,4,False,2023/03/03,,
RK_2023,4,Järva vald,Valimisringkond nr 8 – Järva- ja Viljandimaa,False,True,False,37258887182,anne.uus@jarva.ee,37253040980.0,Koigi teeninduskeskus,"Mõisavahe tee 9, Koigi küla, Järva vald, Järva maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga.,E,12:00 - 20:00,2023-03-03 - 2023-03-03,58.8340358372878,25.7502859769767,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,654-1355.jpg,Koigi teeninduskeskus,1355,anne.uus@jarva.ee,37258887182,37253040980.0,4,False,2023/03/03,,
